Date,Time,Country,Competition,Season,HomeTeam,AwayTeam,Match_Status,URL,Is_Knockout,Went_To_ET,Match_Winner_Final,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,SH_HomeScore,SH_AwayScore,ET_HomeScore,ET_AwayScore,Penalties_HomeScore,Penalties_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,SH_HomeOdds,SH_DrawOdds,SH_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,OU55_Over,OU55_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_FT_1X,DC_FT_12,DC_FT_X2,DC_1H_1X,DC_1H_12,DC_1H_X2,DC_2H_1X,DC_2H_12,DC_2H_X2
03 Apr 2022,01:00,England,Premier League,2021/2022,Wolves,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/aston-villa-wolves-SQrYRN6c/,No,No,Home,2.0,1.0,2.0,0.0,0.0,1.0,,,,,3.0,3.1,2.5,3.75,1.95,3.25,3.2,2.2,2.87,1.1,7.0,1.5,2.62,2.5,1.53,5.0,1.16,11.0,1.05,23.0,1.01,2.05,1.7,6.0,1.12,4.0,1.22,2.0,1.72,1.5,1.36,1.36,1.33,1.8,1.25,1.32,1.51,1.26
03 Apr 2022,01:00,England,Premier League,2021/2022,Chelsea,Brentford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-chelsea-tUM2Cr7A/,No,No,Away,1.0,4.0,0.0,0.0,1.0,4.0,,,,,1.4,4.5,8.5,1.9,2.3,8.0,1.66,2.62,7.0,1.06,9.5,1.3,3.5,2.0,1.9,3.4,1.33,6.5,1.11,15.0,1.03,2.2,1.61,6.0,1.12,4.33,1.2,1.11,6.5,1.08,1.18,2.75,1.06,1.57,1.8,1.1,1.45,2.06
03 Apr 2022,01:00,England,Premier League,2021/2022,Brighton,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brighton-norwich-829eE4xb/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.5,4.2,7.0,2.1,2.25,6.5,1.8,2.6,6.0,1.06,9.5,1.33,3.4,2.06,1.84,3.5,1.3,7.0,1.1,15.0,1.03,2.1,1.66,6.0,1.12,4.0,1.22,1.16,5.0,1.1,1.22,2.5,1.1,1.57,1.66,1.06,1.38,1.82
03 Apr 2022,01:00,England,Premier League,2021/2022,Burnley,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-manchester-city-ng8aDOi4/,No,No,Away,0.0,2.0,0.0,2.0,0.0,0.0,,,,,19.0,7.0,1.16,12.0,2.75,1.57,11.0,3.25,1.4,1.04,13.0,1.2,4.5,1.57,2.37,2.5,1.53,4.33,1.22,8.0,1.08,2.5,1.5,6.0,1.12,4.5,1.18,13.0,1.04,5.0,1.1,1.02,2.25,1.4,1.01,3.01,1.26,1.03
03 Apr 2022,01:00,England,Premier League,2021/2022,Leeds,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-southampton-2qBBAMyN/,No,No,Draw,1.0,1.0,1.0,0.0,0.0,1.0,,,,,2.4,3.6,2.8,2.87,2.37,3.2,2.6,2.75,2.75,1.02,17.0,1.16,5.0,1.61,2.3,2.37,1.57,4.33,1.22,8.0,1.08,1.5,2.5,3.75,1.25,2.62,1.44,1.72,2.0,1.4,1.28,1.53,1.36,1.53,1.4,1.3,1.37,1.37
02 Apr 2022,22:30,England,Premier League,2021/2022,Liverpool,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/liverpool-watford-GnFF9tiT/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1.14,8.5,15.0,1.5,3.1,12.0,1.33,3.75,10.0,1.01,21.0,1.12,6.0,1.36,3.2,2.0,1.8,3.4,1.33,5.5,1.14,2.1,1.66,5.0,1.16,3.75,1.25,1.04,13.0,1.03,1.08,5.5,1.01,1.36,2.5,1.02,1.22,2.9
21 Mar 2022,03:30,England,Premier League,2021/2022,Tottenham,West Ham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/tottenham-west-ham-bXR4isVp/,No,No,Home,3.0,1.0,2.0,1.0,1.0,0.0,,,,,1.7,3.75,5.25,2.3,2.2,5.0,2.0,2.5,4.5,1.06,10.0,1.28,3.75,1.95,1.95,3.4,1.33,6.0,1.12,13.0,1.04,1.9,1.9,5.0,1.16,3.5,1.28,1.28,3.5,1.16,1.25,2.1,1.14,1.61,1.57,1.11,1.38,1.7
21 Mar 2022,01:00,England,Premier League,2021/2022,Leicester,Brentford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-leicester-faqMa5N4/,No,No,Home,2.0,1.0,2.0,0.0,0.0,1.0,,,,,2.1,3.4,3.6,2.75,2.1,4.0,2.37,2.4,3.6,1.06,9.5,1.33,3.4,2.07,1.83,3.5,1.3,7.0,1.1,15.0,1.03,1.8,1.95,5.0,1.16,3.4,1.3,1.5,2.5,1.28,1.3,1.66,1.22,1.66,1.4,1.22,1.42,1.46
19 Mar 2022,23:30,England,Premier League,2021/2022,Aston Villa,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-aston-villa-YqeD1Rhh/,No,No,Away,0.0,1.0,0.0,1.0,0.0,0.0,,,,,2.8,3.4,2.45,3.4,2.2,3.1,3.0,2.5,2.75,1.05,11.0,1.3,3.5,1.98,1.92,3.4,1.33,6.5,1.11,13.0,1.04,1.75,2.0,4.5,1.18,3.25,1.33,2.0,1.72,1.53,1.3,1.4,1.36,1.61,1.3,1.38,1.43,1.24
19 Mar 2022,07:00,England,Premier League,2021/2022,Wolves,Leeds,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-wolves-QwKjFpNi/,No,No,Away,2.0,3.0,2.0,0.0,0.0,3.0,,,,,2.15,3.5,3.25,2.87,2.1,4.0,2.5,2.37,3.4,1.06,9.5,1.36,3.2,2.1,1.72,4.0,1.25,8.0,1.08,17.0,1.02,1.9,1.9,5.0,1.16,3.5,1.28,1.57,2.25,1.33,1.28,1.66,1.22,1.66,1.4,1.19,1.44,1.44
18 Mar 2022,06:45,England,Premier League,2021/2022,Everton,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/everton-newcastle-utd-foImVv0N/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2.4,3.25,3.1,3.1,2.05,3.75,2.62,2.3,3.2,1.08,8.0,1.4,3.0,2.2,1.66,4.0,1.25,9.0,1.07,19.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,1.66,2.1,1.36,1.33,1.53,1.25,1.72,1.36,1.25,1.44,1.37
17 Mar 2022,07:15,England,Premier League,2021/2022,Arsenal,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-liverpool-b76idBaF/,No,No,Away,0.0,2.0,0.0,0.0,0.0,2.0,,,,,3.5,3.75,2.0,4.0,2.25,2.62,3.5,2.6,2.3,1.04,13.0,1.25,4.0,1.72,2.1,3.0,1.4,5.5,1.14,11.0,1.05,1.7,2.05,4.33,1.2,3.25,1.33,2.5,1.5,1.72,1.25,1.28,1.44,1.57,1.22,1.52,1.37,1.19
17 Mar 2022,06:30,England,Premier League,2021/2022,Brighton,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brighton-tottenham-Ua8TGTNF/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,3.5,3.4,2.1,4.0,2.1,2.75,3.6,2.37,2.4,1.07,9.0,1.36,3.2,2.1,1.72,3.75,1.28,7.0,1.1,17.0,1.02,1.9,1.9,5.0,1.16,3.5,1.28,2.5,1.5,1.66,1.3,1.28,1.4,1.66,1.22,1.43,1.43,1.2
15 Mar 2022,07:00,England,Premier League,2021/2022,Crystal Palace,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/crystal-palace-manchester-city-EuOno68B/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.0,5.25,1.33,8.0,2.5,1.8,7.5,2.87,1.57,1.04,13.0,1.22,4.33,1.66,2.2,2.75,1.44,5.0,1.16,10.0,1.06,2.05,1.7,5.5,1.14,3.75,1.25,7.0,1.1,3.25,1.16,1.07,1.9,1.5,1.06,2.26,1.37,1.09
14 Mar 2022,03:30,England,Premier League,2021/2022,Arsenal,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-leicester-nD4wkl9n/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1.4,4.75,7.0,1.9,2.5,6.5,1.66,2.87,6.0,1.03,15.0,1.2,4.5,1.66,2.2,2.62,1.5,4.5,1.2,9.0,1.07,1.9,1.9,4.5,1.18,3.4,1.3,1.14,5.5,1.1,1.18,2.75,1.1,1.5,1.8,1.1,1.39,2.12
14 Mar 2022,01:00,England,Premier League,2021/2022,West Ham,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/aston-villa-west-ham-4Aj927wn/,No,No,Home,2.0,1.0,0.0,0.0,2.0,1.0,,,,,2.4,3.3,2.9,3.1,2.1,3.5,2.75,2.4,3.0,1.06,9.5,1.33,3.4,2.03,1.87,3.5,1.3,7.0,1.1,15.0,1.03,1.8,1.95,5.0,1.16,3.4,1.3,1.72,2.0,1.4,1.33,1.53,1.28,1.66,1.36,1.22,1.4,1.37
14 Mar 2022,01:00,England,Premier League,2021/2022,Chelsea,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/chelsea-newcastle-utd-YT6knng5/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.4,4.75,7.5,1.9,2.4,7.0,1.66,2.75,6.0,1.04,12.0,1.25,4.0,1.72,2.1,3.0,1.4,5.0,1.16,11.0,1.05,2.0,1.75,5.0,1.16,3.75,1.25,1.14,5.5,1.1,1.18,2.75,1.08,1.53,1.8,1.08,1.36,2.06
14 Mar 2022,01:00,England,Premier League,2021/2022,Everton,Wolves,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/everton-wolves-hWMjpQNH/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2.25,3.0,3.6,3.1,1.9,4.33,2.62,2.2,3.6,1.11,6.5,1.5,2.62,2.62,1.5,5.0,1.16,11.0,1.05,23.0,1.01,2.1,1.66,6.5,1.11,4.33,1.2,1.53,2.37,1.28,1.36,1.57,1.2,1.8,1.36,1.16,1.51,1.41
14 Mar 2022,01:00,England,Premier League,2021/2022,Leeds,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-norwich-ngMfqpwO/,No,No,Home,2.0,1.0,1.0,0.0,1.0,1.0,,,,,1.65,4.0,5.0,2.2,2.37,5.0,1.9,2.75,4.5,1.04,13.0,1.2,4.5,1.66,2.2,2.62,1.5,5.0,1.16,10.0,1.06,1.7,2.05,4.33,1.2,3.0,1.36,1.25,3.75,1.16,1.22,2.2,1.14,1.53,1.61,1.18,1.42,1.86
14 Mar 2022,01:00,England,Premier League,2021/2022,Southampton,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/southampton-watford-QJi53mOu/,No,No,Away,1.0,2.0,1.0,2.0,0.0,0.0,,,,,1.66,4.2,4.75,2.25,2.3,5.0,1.95,2.62,4.5,1.04,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,11.0,1.05,1.8,1.95,4.5,1.18,3.4,1.3,1.28,3.5,1.18,1.22,2.1,1.14,1.57,1.57,1.1,1.36,1.7
13 Mar 2022,04:30,England,Premier League,2021/2022,Manchester Utd,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/manchester-united-tottenham-0dQbr4hU/,No,No,Home,3.0,2.0,2.0,1.0,1.0,1.0,,,,,2.25,3.5,3.1,2.87,2.25,3.5,2.5,2.5,3.0,1.04,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,11.0,1.05,1.61,2.2,4.33,1.2,3.0,1.36,1.61,2.2,1.36,1.28,1.57,1.28,1.57,1.4,1.28,1.38,1.42
13 Mar 2022,02:00,England,Premier League,2021/2022,Brentford,Burnley,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-burnley-0G8sl8Oh/,No,No,Home,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2.05,3.25,3.8,2.75,2.0,4.33,2.4,2.3,3.75,1.08,7.5,1.44,2.75,2.3,1.61,4.33,1.22,9.0,1.07,19.0,1.02,2.0,1.75,6.0,1.12,4.0,1.22,1.44,2.62,1.25,1.33,1.72,1.2,1.72,1.4,1.19,1.45,1.39
12 Mar 2022,23:30,England,Premier League,2021/2022,Brighton,Liverpool,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brighton-liverpool-fw8omSwa/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,7.0,4.5,1.45,6.0,2.4,2.0,5.5,2.75,1.8,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.8,1.95,4.5,1.18,3.4,1.3,4.5,1.18,2.62,1.18,1.1,1.72,1.53,1.11,1.95,1.37,1.1
11 Mar 2022,06:45,England,Premier League,2021/2022,Leeds,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/aston-villa-leeds-zcZpUbFT/,No,No,Away,0.0,3.0,0.0,1.0,0.0,2.0,,,,,2.8,3.5,2.4,3.25,2.3,3.0,2.87,2.62,2.62,1.03,15.0,1.2,4.5,1.66,2.2,2.62,1.5,4.5,1.2,9.0,1.07,1.53,2.37,4.0,1.22,2.75,1.4,2.0,1.72,1.53,1.28,1.4,1.36,1.57,1.33,1.42,1.37,1.26
11 Mar 2022,06:30,England,Premier League,2021/2022,Norwich,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/chelsea-norwich-dOuwdNMT/,No,No,Away,1.0,3.0,0.0,2.0,1.0,1.0,,,,,8.5,4.75,1.36,8.0,2.3,1.9,7.5,2.75,1.66,1.06,10.0,1.3,3.5,1.97,1.93,3.4,1.33,6.0,1.12,13.0,1.04,2.25,1.57,6.0,1.12,4.33,1.2,6.5,1.11,3.0,1.18,1.08,1.8,1.57,1.06,2.15,1.42,1.08
11 Mar 2022,06:30,England,Premier League,2021/2022,Southampton,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/newcastle-utd-southampton-vVRt0aac/,No,No,Away,1.0,2.0,1.0,1.0,0.0,1.0,,,,,1.9,3.6,4.0,2.5,2.2,4.33,2.2,2.5,4.0,1.06,10.0,1.3,3.5,2.0,1.9,3.4,1.33,6.5,1.11,13.0,1.04,1.8,1.95,5.0,1.16,3.4,1.3,1.4,2.75,1.22,1.28,1.8,1.2,1.61,1.5,1.14,1.39,1.55
11 Mar 2022,06:30,England,Premier League,2021/2022,Wolves,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/watford-wolves-IuNOzqWo/,No,No,Home,4.0,0.0,3.0,0.0,1.0,0.0,,,,,1.9,3.4,4.2,2.6,2.1,4.75,2.25,2.37,4.0,1.07,8.5,1.36,3.2,2.2,1.66,4.0,1.25,8.0,1.08,17.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,1.36,3.0,1.22,1.3,1.8,1.16,1.66,1.5,1.13,1.44,1.53
08 Mar 2022,07:00,England,Premier League,2021/2022,Tottenham,Everton,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/everton-tottenham-v9bNrDnD/,No,No,Home,5.0,0.0,3.0,0.0,2.0,0.0,,,,,1.7,3.8,4.75,2.3,2.3,4.75,2.0,2.62,4.33,1.04,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,11.0,1.05,1.75,2.0,4.5,1.18,3.25,1.33,1.3,3.4,1.18,1.25,2.1,1.16,1.57,1.57,1.11,1.37,1.67
07 Mar 2022,03:30,England,Premier League,2021/2022,Manchester Utd,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/manchester-city-manchester-united-K8iBoF2f/,No,No,Home,4.0,1.0,2.0,1.0,2.0,0.0,,,,,1.4,4.5,7.0,1.9,2.5,6.0,1.66,2.87,5.5,1.03,15.0,1.16,5.0,1.57,2.37,2.5,1.53,4.33,1.22,8.0,1.08,1.8,1.95,4.33,1.2,3.25,1.33,1.14,5.5,1.1,1.18,2.75,1.11,1.5,1.8,1.14,1.38,2.04
07 Mar 2022,01:00,England,Premier League,2021/2022,Watford,Arsenal,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-watford-SOi57dPD/,No,No,Away,2.0,3.0,1.0,2.0,1.0,1.0,,,,,6.5,4.2,1.5,6.5,2.3,2.05,5.5,2.62,1.8,1.05,11.0,1.28,3.75,1.92,1.98,3.4,1.33,6.0,1.12,13.0,1.04,2.0,1.75,5.5,1.14,3.75,1.25,4.5,1.18,2.5,1.22,1.11,1.72,1.57,1.1,1.82,1.36,1.05
06 Mar 2022,04:30,England,Premier League,2021/2022,Liverpool,West Ham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/liverpool-west-ham-Qoh7neml/,No,No,Home,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.22,7.0,12.0,1.61,3.0,8.5,1.44,3.5,8.0,1.01,23.0,1.11,6.5,1.36,3.2,2.0,1.8,3.2,1.36,5.5,1.14,1.8,1.95,4.33,1.2,3.25,1.33,1.07,9.0,1.05,1.1,4.0,1.05,1.36,2.2,1.08,1.29,2.58
06 Mar 2022,02:00,England,Premier League,2021/2022,Aston Villa,Southampton,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/aston-villa-southampton-SACWhcAK/,No,No,Home,4.0,0.0,2.0,0.0,2.0,0.0,,,,,2.15,3.6,3.1,2.75,2.3,3.6,2.4,2.6,3.1,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.61,2.2,4.0,1.22,2.75,1.4,1.57,2.25,1.36,1.28,1.66,1.28,1.57,1.4,1.21,1.37,1.48
06 Mar 2022,02:00,England,Premier League,2021/2022,Norwich,Brentford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-norwich-0IaJqgX6/,No,No,Away,1.0,3.0,0.0,1.0,1.0,2.0,,,,,3.1,3.1,2.4,3.75,2.0,3.2,3.2,2.3,2.75,1.08,8.0,1.4,3.0,2.2,1.66,4.33,1.22,9.0,1.07,19.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,2.1,1.66,1.53,1.36,1.36,1.36,1.72,1.25,1.38,1.42,1.22
06 Mar 2022,02:00,England,Premier League,2021/2022,Newcastle,Brighton,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brighton-newcastle-utd-IgAEpZH0/,No,No,Home,2.0,1.0,2.0,0.0,0.0,1.0,,,,,2.7,3.2,2.7,3.4,2.0,3.5,3.0,2.3,3.0,1.08,8.0,1.4,3.0,2.3,1.61,4.33,1.22,9.0,1.07,19.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,1.83,1.83,1.44,1.36,1.44,1.28,1.72,1.3,1.22,1.49,1.35
06 Mar 2022,02:00,England,Premier League,2021/2022,Burnley,Chelsea,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-chelsea-61BzhHPQ/,No,No,Away,0.0,4.0,0.0,0.0,0.0,4.0,,,,,7.0,3.8,1.5,7.0,2.2,2.1,6.0,2.5,1.8,1.07,8.5,1.36,3.2,2.1,1.72,4.0,1.25,8.0,1.08,17.0,1.02,2.2,1.61,6.0,1.12,4.33,1.2,5.5,1.14,2.5,1.25,1.1,1.66,1.61,1.08,1.94,1.49,1.11
06 Mar 2022,02:00,England,Premier League,2021/2022,Wolves,Crystal Palace,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/crystal-palace-wolves-4lFYkUgt/,No,No,Away,0.0,2.0,0.0,2.0,0.0,0.0,,,,,2.3,3.1,3.4,3.1,1.9,4.0,2.62,2.2,3.5,1.11,6.5,1.5,2.62,2.62,1.5,5.0,1.16,11.0,1.05,23.0,1.01,2.1,1.66,6.5,1.11,4.33,1.2,1.57,2.25,1.3,1.36,1.57,1.22,1.8,1.36,1.17,1.5,1.39
05 Mar 2022,23:30,England,Premier League,2021/2022,Leicester,Leeds,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-leicester-neg3myYs/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2.05,3.6,3.6,2.6,2.4,3.6,2.25,2.75,3.4,1.03,15.0,1.16,5.0,1.57,2.37,2.37,1.57,4.33,1.22,8.0,1.08,1.5,2.5,3.75,1.25,2.62,1.44,1.44,2.62,1.28,1.28,1.72,1.28,1.53,1.5,1.24,1.4,1.61
02 Mar 2022,06:45,England,Premier League,2021/2022,Burnley,Leicester,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-leicester-6qrNuVDr/,No,No,Away,0.0,2.0,0.0,0.0,0.0,2.0,,,,,2.9,3.25,2.5,3.5,2.1,3.1,3.0,2.4,2.75,1.06,10.0,1.3,3.5,2.02,1.88,3.4,1.33,6.5,1.11,13.0,1.04,1.75,2.0,4.5,1.18,3.25,1.33,2.0,1.72,1.5,1.33,1.4,1.36,1.66,1.28,1.41,1.4,1.25
28 Feb 2022,01:00,England,Premier League,2021/2022,West Ham,Wolves,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/west-ham-wolves-YmDSgweE/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.95,3.3,4.33,2.62,2.05,4.75,2.25,2.3,4.33,1.08,7.5,1.44,2.75,2.3,1.61,4.33,1.22,9.0,1.07,19.0,1.02,2.0,1.75,6.0,1.12,4.0,1.22,1.36,3.0,1.2,1.33,1.8,1.16,1.72,1.44,1.11,1.48,1.54
27 Feb 2022,04:30,England,Premier League,2021/2022,Everton,Manchester City,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/everton-manchester-city-Uepzlm7e/,No,No,Away,0.0,1.0,0.0,0.0,0.0,1.0,,,,,12.0,6.0,1.25,9.0,2.75,1.66,8.5,3.1,1.5,1.03,15.0,1.16,5.0,1.57,2.37,2.37,1.57,4.33,1.22,8.0,1.08,2.05,1.7,5.0,1.16,3.75,1.25,9.0,1.07,3.75,1.12,1.05,2.1,1.4,1.04,2.42,1.34,1.08
27 Feb 2022,02:30,England,Premier League,2021/2022,Brighton,Aston Villa,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/aston-villa-brighton-WK4afkUR/,No,No,Away,0.0,2.0,0.0,1.0,0.0,1.0,,,,,2.15,3.4,3.4,2.87,2.05,4.0,2.5,2.37,3.5,1.07,8.5,1.4,3.0,2.1,1.72,4.0,1.25,8.0,1.08,19.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,1.53,2.37,1.3,1.3,1.66,1.22,1.72,1.4,1.25,1.54,1.45
27 Feb 2022,02:00,England,Premier League,2021/2022,Brentford,Newcastle,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/brentford-newcastle-utd-xb5eeVEL/,No,No,Away,0.0,2.0,0.0,2.0,0.0,0.0,,,,,2.25,3.1,3.5,3.0,1.95,4.33,2.6,2.25,3.6,1.1,7.0,1.44,2.75,2.37,1.57,4.5,1.2,10.0,1.06,21.0,1.01,2.05,1.7,6.0,1.12,4.0,1.22,1.53,2.37,1.28,1.36,1.57,1.2,1.8,1.36,1.21,1.49,1.37
27 Feb 2022,02:00,England,Premier League,2021/2022,Crystal Palace,Burnley,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-crystal-palace-j5oWlTik/,No,No,Draw,1.0,1.0,1.0,0.0,0.0,1.0,,,,,1.9,3.3,4.5,2.6,2.05,5.0,2.25,2.3,4.33,1.08,7.5,1.4,3.0,2.3,1.61,4.33,1.22,9.0,1.07,19.0,1.02,2.05,1.7,6.0,1.12,4.0,1.22,1.33,3.25,1.18,1.33,1.8,1.14,1.72,1.5,1.14,1.48,1.5
27 Feb 2022,02:00,England,Premier League,2021/2022,Manchester Utd,Watford,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/manchester-united-watford-GCrrnRy8/,No,No,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.36,5.0,7.5,1.83,2.5,7.5,1.61,2.87,6.5,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,11.0,1.05,2.0,1.75,5.0,1.16,3.75,1.25,1.12,6.0,1.1,1.16,3.0,1.07,1.5,1.83,1.11,1.39,2.14
26 Feb 2022,23:30,England,Premier League,2021/2022,Leeds,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-tottenham-xMqvm7M1/,No,No,Away,0.0,4.0,0.0,3.0,0.0,1.0,,,,,3.75,3.6,1.95,4.0,2.37,2.5,3.5,2.62,2.2,1.03,15.0,1.2,4.5,1.66,2.2,2.62,1.5,4.5,1.2,9.0,1.07,1.57,2.25,4.0,1.22,2.75,1.4,2.62,1.44,1.8,1.28,1.25,1.5,1.53,1.22,1.59,1.35,1.19
26 Feb 2022,07:00,England,Premier League,2021/2022,Southampton,Norwich,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/norwich-southampton-Kp9OfJu8/,No,No,Home,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1.45,4.5,7.0,2.0,2.4,6.0,1.72,2.75,5.5,1.04,13.0,1.22,4.33,1.72,2.1,2.75,1.44,5.0,1.16,10.0,1.06,1.9,1.9,4.5,1.18,3.4,1.3,1.16,5.0,1.1,1.18,2.62,1.11,1.53,1.72,1.13,1.43,1.99
25 Feb 2022,06:45,England,Premier League,2021/2022,Arsenal,Wolves,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/arsenal-wolves-Q5QWYM0b/,No,No,Home,2.0,1.0,0.0,1.0,2.0,0.0,,,,,1.61,3.6,5.75,2.3,2.1,6.0,2.0,2.4,5.0,1.07,8.5,1.4,3.0,2.2,1.66,4.0,1.25,8.0,1.08,19.0,1.02,2.1,1.66,6.0,1.12,4.0,1.22,1.22,4.0,1.14,1.28,2.2,1.11,1.66,1.57,1.09,1.43,1.62
24 Feb 2022,06:45,England,Premier League,2021/2022,Liverpool,Leeds,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/leeds-liverpool-OOb0zFK5/,No,No,Home,6.0,0.0,3.0,0.0,3.0,0.0,,,,,1.18,7.5,13.0,1.53,3.25,8.5,1.36,3.75,8.5,1.01,26.0,1.07,9.0,1.28,3.75,1.66,2.2,2.62,1.5,4.33,1.22,1.7,2.05,3.75,1.25,2.75,1.4,1.06,10.0,1.04,1.1,4.5,1.05,1.33,2.37,1.06,1.23,3.01
24 Feb 2022,06:30,England,Premier League,2021/2022,Burnley,Tottenham,Finished,https://www.oddsportal.com/football/england/premier-league-2021-2022/burnley-tottenham-GbgXjt4g/,No,No,Home,1.0,0.0,0.0,0.0,1.0,0.0,,,,,4.5,3.6,1.83,5.0,2.1,2.5,4.33,2.4,2.1,1.07,9.0,1.36,3.2,2.1,1.72,3.75,1.28,7.0,1.1,17.0,1.02,1.95,1.8,5.5,1.14,3.75,1.25,3.25,1.33,1.83,1.28,1.18,1.5,1.66,1.14,1.54,1.42,1.12
